Male,Female,,Hindi,Graduated,single,Christian,Kanpur,Accounting ,Chacha Nehru Bal Chikitsalaya,PALDEN KHANGSAR SCHOOL,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Levi Strauss
Female,Male,,Hindi,Married,married,Hindu,Delhi,,Swami Shraddhanand College,GYANUDAYA ACADEMY MEMDOGOAN,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Beazer Homes USA
,Other,right,Hindi,,divorced,Sikh,Hyderabad,Mathematics ,IIT Bombay,PRASHANT VIDYA MANDIR SS(PVT),,Huntington Bancshares
,Other,,Tamil,Bought House,married,Christian,Pune, C++,Bharati College,POLE STAR ENGLISH SCHOOL HEE,"Hope never abandons you, you abandon it. George Weinberg",Skechers U.S.A.
,Male,right,Hindi,Bought Vehicle,live-in,Hindu,Lucknow,Java,College of Art,BLISS ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Newfield Exploration
Male,Female,apolitical,Hindi,Bought House,live-in,Sikh,Delhi,,Indira Gandhi Institute of Physical Education & Sports Sciences,ENLIGHTEN ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",New York Life Insurance
Male,Female,right,Bengali,,divorced,,Mumbai,R,Hans Raj College,RADIANT ACADEMY SCHOOL,,Element Solutions
Male,Female,,,,committed,Buddhism,Ahmedabad, C++,Aryabhatta College(Formally Ram Lal Anand College-Evg.),RAMAN HIDDEN VALLEY ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Ingles Markets
,Female,right,English,,live-in,Christian,Kanpur, Scala,P.G.D.A.V. College (Evening),PARADISE ACADEMY,,Sanmina
Female,Male,apolitical,Tamil,Bought House,,Muslim,Surat, Google Analytics,All India Institute of Ayurveda,RADIANT ACADEMY SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,SemGroup
,,right,Tamil,Bought Vehicle,divorced,Buddhism,Ahmedabad, CRMs,Netaji Subhash Institute of Technology,BLOOSOM (PVT),,Owens & Minor
Female,Male,left,English,,live-in,Buddhism,Chennai, ERP systems,Amar Jyoti Institute of Physiotherapy,GYANODAYA NURSERY SCHOOL,,Abercrombie & Fitch
Female,Female,,Tamil,Graduated,married,Hindu,Pune, Ableton Live Suite,Sri Guru Tegh Bahadur Khalsa College,RAINBOW ACADEMY (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Verisk Analytics
Female,Male,left,,Bought House,committed,Hindu,Delhi, Google Search Console Operator,IIT Mandi,MAYAL LYANG ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Phillips 66
Female,Male,left,Hindi,,single,Buddhism,Ahmedabad, Stethoscope Usage,Shaheed Bhagat Singh College (Evening),SPLENDOUR ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Vulcan Materials
Male,Female,apolitical,Hindi,,committed,,Chennai, Ableton Live Suite,Kalindi College for Women,BETHESDA ACADEMY (PVT),There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Lam Research
Female,Male,,Hindi,Married,single,Christian,Pune,,Ramanujan College,INDRIA GHANDHI,,Hologic
,Other,,English,Graduated,divorced,Sikh,Delhi,C#,Vallabhbhai Patel Chest Institute,GREENFINCH SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",American National Insurance
,Other,right,English,Bought Vehicle,married,Atheist,Ahmedabad, ERP systems,Ayurvedic & Unani Tibia College,TENDONG EDUCATIONAL INSTITUTE,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Euronet Worldwide
,,left,Punjabi,,married,,Lucknow, forklifting,Lady Irwin College,MOUNT CARMEL,,Greenbrier Cos.
Male,Female,,English,Married,,Hindu,Kolkata,Mathematics ,,SERNYA SCHOOL,,CNO Financial Group
Female,,apolitical,,,married,Hindu,Ahmedabad,Adobe Creative Suite,Sri Aurobindo College,MARIGOLD PRIVATE SCHOOL,,Dycom Industries
Female,Male,apolitical,English,New Job,committed,Buddhism,,R,P.G.D.A.V. College,PRATIVA ACADEMY,,Vistra Energy
Male,Female,right,English,New Job,complicated,Muslim,Delhi, Stethoscope Usage,Daulat Ram College,WISDOM LAKE,It took me a long time not to judge myself through someone elses eyes. Sally Field,Hill-Rom Holdings
Female,Male,,Bengali,Married,complicated,,Pune, ERP systems,Indira Gandhi Institute of Physical Education & Sports Sciences,RAPHJORE ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Newmark Group
Male,Female,apolitical,Punjabi,Graduated,single,Hindu,Chennai, ERP systems,Sri Guru Nanak Dev Khalsa College,HIMALAYAN GRACE ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Esterline Technologies
Female,Male,,Punjabi,,married,Muslim,Visakhapatnam,Accounting ,Delhi College of Arts & Commerce,WEST POINT ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,AMC Networks
Female,Male,apolitical,Hindi,Bought House,married,Hindu,Delhi, operating a PoS,Delhi Institute of Pharmaceutical Sciences and Research,"DEW DROPS ACADEMY,CHAKUNG",,Ally Financial
Male,Female,left,Punjabi,Bought Vehicle,live-in,Jainism,Delhi,R,Daulat Ram College,EBENEZER ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Owens & Minor
Male,Male,,Hindi,Married,divorced,Christian,Delhi,,,AMBIKA DAHAL MEM. SCHOOL (PVT),,Sherwin-Williams
Female,Male,right,Bengali,Graduated,live-in,Buddhism,Kolkata,SEM Marketing,Shyam Lal College (Evening),PARADISE ACADEMY,,Target
,Male,right,Tamil,New Job,single,Atheist,Pune,operating a road roller,Kasturba Hospital,GREEN FILED ACADEMY (PVT),"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Workday
,Male,apolitical,Hindi,,,Atheist,Delhi,Frequency analysis,Satyawati College,MAYAL LYANG ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",Skechers U.S.A.
Male,Female,,Tamil,,,Muslim,Mumbai, Crystallization ,Indira Gandhi Institute of Physical Education & Sports Sciences,PRASHANT VIDYA MANDIR SS(PVT),"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Peabody Energy
Male,Female,left,Hindi,New Job,live-in,Buddhism,Delhi, bookkeeping,Chacha Nehru Bal Chikitsalaya,SOUTHERN LIGHTS ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Intuit
Male,Female,,Hindi,,,Muslim,Mumbai, Google Analytics,Chacha Nehru Bal Chikitsalaya,GENERATION NEXT ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Mercury General
Male,Female,,Hindi,New Job,live-in,Hindu,Surat,Mathematics ,Ramanujan College,HIMALAYAN ACADEMY LUNGCHOK,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Equinix
Female,Male,right,Hindi,Graduated,married,Atheist,Visakhapatnam,C#,Acharya Narendra Dev College,VIDYA BHARATI NAYABAZAR,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Amerco
Female,Male,apolitical,Hindi,Bought Vehicle,committed,Buddhism,Kanpur, Ableton Live Suite,Indraprastha College for Women,BAPTIST ENGLISH SCHOOL,,Genesco
Male,Female,right,English,New Job,live-in,,Jaipur, C++,Deen Dayal Upadhyaya College,FUTURE BRIGHTER ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Moog
Male,Female,left,Hindi,New Job,single,Atheist,Bangalore, bookkeeping,Amar Jyoti Institute of Physiotherapy,ADARSH VIDHYA MANDIR,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Univar
Female,Male,,English,Bought Vehicle,married,Christian,Delhi, CRMs,Hans Raj College,HANSAVAHINI SISHU MANDIR AMBA,,HNI
Male,Female,right,Punjabi,Married,,Christian,Chennai,Java,Daulat Ram College,NORTH SIKKIM ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Spectrum Brands Holdings
Female,Male,,Punjabi,Married,single,Christian,Jaipur,C#,Maharshi Valmiki College of Education,SARASWATI VIDYA NIKETAN,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",NextEra Energy
,Female,apolitical,Hindi,Bought Vehicle,single,Hindu,Jaipur,,Dyal Singh College (Evening),NORTH SIKKIM ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Land O'Lakes
Female,Male,apolitical,English,New Job,married,Christian,Surat,Java,Mata Sundri College for Women,ST.MARRY ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Alaska Air Group
,Other,left,Hindi,New Job,live-in,Sikh,Delhi, forklifting,Institute of Human Behaviour & Allied Sciences,HILL BUDS ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Hertz Global Holdings
Male,Female,left,,Graduated,live-in,Sikh,Hyderabad,operating a road roller,IIT Bombay,INDRAKIL SARASWATI VIDHALAYA,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Genuine Parts
Female,Male,right,Hindi,Married,live-in,Muslim,Chennai,Frequency analysis,Ramjas College,ZENITH PUBLIC SCHOOL,,International Paper
Female,Male,,English,New Job,committed,Muslim,Visakhapatnam, pallet-stacker,National Institute of Health & Family Welfare,TENDER BUDS ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Murphy USA
Female,Male,left,English,Bought Vehicle,,Jainism,Visakhapatnam, Google Analytics,Janki Devi Memorial College,GENERATION NEXT ACADEMY,,Anthem
Female,,,Tamil,Bought Vehicle,single,Hindu,Hyderabad, Crystallization ,IIIT Delhi,St. EDMUNDS ACADEMY GURUTHANG,It took me a long time not to judge myself through someone elses eyes. Sally Field,Patrick Industries
Male,Female,right,English,Graduated,single,Jainism,Bangalore,C#,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,SOUTHERN LIGHTS ACADEMY,,Ryerson Holding
Female,Male,,Hindi,Bought Vehicle,divorced,Sikh,Hyderabad,R,Rajkumari Amrit Kaur College of Nursing,KIDDIES CORNER,,Genesis Healthcare
Female,Male,left,,New Job,live-in,Muslim,Delhi,Java,IIT Mandi,TINY PEARLS SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Donaldson
Male,Female,apolitical,Punjabi,,single,Christian,Jaipur, CRMs,Sri Aurobindo College,MT. OLIVE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Williams-Sonoma
Male,,apolitical,Tamil,New Job,married,Sikh,,C#,All India Institute of Ayurveda,KIDS WORLD (PVT),,Caesars Entertainment
Female,Male,left,Bengali,,divorced,Buddhism,Delhi,Frequency analysis,Delhi College of Arts & Commerce,CENTRAL POINT ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Acadia Healthcare
,Male,left,Punjabi,,married,Sikh,Chennai,SEM Marketing,Maulana Azad Institute of Dental Sciences,NEW GARDEN BDG. SCHOOL,,Thor Industries
Male,Female,left,English,New Job,,Christian,Delhi, C++,Satyawati College,TINY TOTS PS,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Amphenol
Female,Male,apolitical,,Married,committed,Hindu,Lucknow, C++,Shaheed Sukhdev College of Business Studies,WISDOM VALLEY ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Kraft Heinz
Male,Female,apolitical,Hindi,,single,,Surat, forklifting,Deen Dayal Upadhyaya College,UNITED ACADEMY SCHOOL DARAMDIN,,JELD-WEN Holding
,Male,right,Hindi,New Job,divorced,Muslim,Pune, forklifting,Rajkumari Amrit Kaur College of Nursing,SPRINGDALE SCHOOL (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Comerica
Female,Male,left,Hindi,Graduated,committed,Sikh,Kolkata, C++,Moti Lal Nehru College,P.M.M. U. SMART ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Pfizer
Female,,right,Hindi,Married,,Hindu,Kanpur,Adobe Creative Suite,St. Stephen's College,SARASWATI VIDYA NIKETAN,It took me a long time not to judge myself through someone elses eyes. Sally Field,Verso
Male,,right,Bengali,Graduated,married,Muslim,Kanpur,operating a road roller,Shaheed Rajguru College of Applied Sciences for Women,MARIGOLD ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,AECOM
,,right,Bengali,Bought House,live-in,Hindu,Kanpur, Ableton Live Suite,IIT Kanpur,HIMALAYAN SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Par Pacific Holdings
,Other,apolitical,Punjabi,,live-in,Jainism,Lucknow, Google Search Console Operator,Ramanujan College,MARIGOLD ACADEMY MALBASEY,,Caleres
,,right,Hindi,,divorced,Christian,Delhi, Ableton Live Suite,Institute of Home Economics,Chandra Kumari Chettri Memorial School,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Central Garden & Pet
Male,,apolitical,Hindi,Bought House,divorced,Sikh,Surat,Mathematics ,Deen Dayal Upadhyaya College,VENUS ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Diamondback Energy
Male,Female,,Hindi,,,Hindu,Pune,,Kasturba Hospital,MT OLIVES ENGLISH SCHOOL,,Foundation Building Materials
Female,Male,apolitical,,New Job,complicated,Hindu,Pune, operating a PoS,Shyam Lal College,HOLY CROSS (PVT),,Corning
Female,,right,Hindi,Married,committed,Buddhism,Chennai, pallet-stacker,Kalindi College for Women,BAPTIST ENG . SCHOOL (PVT),"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Kemper
,Other,,Bengali,Bought Vehicle,single,Christian,Visakhapatnam,Adobe Creative Suite,Dyal Singh College (Evening),HOLY CROSS (PVT),I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,American Airlines Group
Male,Female,right,Tamil,Bought House,live-in,Christian,Delhi, C++,Deshbandhu College(Morning),KUSH HANG MEMORIAL ENGLISH SCHOOL,,ADT
,,right,Bengali,,committed,Muslim,Mumbai, Ableton Live Suite,University College of Medical Sciences,ANSHU ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Cintas
Male,Female,left,Punjabi,Bought Vehicle,single,,Pune,,Rajdhani College,SUNRISE BOARDING SCHOOL (PVT),"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",CSX
Male,Female,apolitical,,Bought Vehicle,committed,,Nagpur,Adobe Creative Suite,Amar Jyoti Institute of Physiotherapy,"DEW DROPS ACADEMY,CHAKUNG",The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Walmart
Female,Male,right,Bengali,,live-in,Sikh,Jaipur,Accounting ,Indira Gandhi Institute of Physical Education & Sports Sciences,NEW GARDEN ENG SACHOOL (PVT),,Crestwood Equity Partners
Male,Female,,Hindi,,divorced,,Pune, Google Analytics,Keshav Mahavidyalaya,NABIL`S MEMORIAL SECONDARY SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Tapestry
Male,Female,left,Tamil,Bought Vehicle,divorced,,,R,Netaji Subhash Institute of Technology,PIONEER PREPARATORY SCHOOL,,Cerner
Male,,,Hindi,Bought Vehicle,married,,Lucknow, Scala,Shyam Lal College,BAL JYOTI VIDYA PITH,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",IDEXX Laboratories
Male,Female,right,Hindi,Bought Vehicle,live-in,Hindu,Mumbai,Frequency analysis,Sri Guru Tegh Bahadur Khalsa College,WESTERN MODERN ENGLISH SCHOOL,,Hubbell
Female,Male,apolitical,English,Bought Vehicle,single,Buddhism,Surat,R,Swami Shraddhanand College,J M K MEMORIAL SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Raytheon
Male,Female,left,Hindi,New Job,complicated,Sikh,Delhi,,Aditi Mahavidyalaya,PRATIVA ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Cerner
Male,,right,Hindi,New Job,single,Hindu,Visakhapatnam,Accounting ,School of Rehabilitation Sciences,DIAMOND ENG SCHOOL (PVT),,EnerSys
Male,,,Hindi,Graduated,committed,Jainism,,,Rajdhani College,GYANODAYA NURSERY SCHOOL,,IBM
,Female,left,Punjabi,Bought House,married,Atheist,Delhi, Crystallization ,Shaheed Sukhdev College of Business Studies,VIDYA BHARATI SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Boeing
Female,Male,,,Graduated,single,Buddhism,Ahmedabad,R,Lady Hardinge Medical College,GOOD STAR ENG SCHOOL,,Dollar General
,Other,right,Bengali,,married,,Lucknow, Google Search Console Operator,National Institute of Health & Family Welfare,HOLY CROSS (PVT),"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",HNI
Female,Male,,Hindi,New Job,married,Hindu,Delhi, Scala,Deshbandhu College(Morning),CAROL ACADEMY,,Zoetis
Female,Male,,Hindi,Graduated,,Hindu,Bangalore, bookkeeping,Indira Gandhi Institute of Physical Education & Sports Sciences,TENDER FEET ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,American Express
Female,,right,Hindi,Bought Vehicle,single,Buddhism,Pune, Stethoscope Usage,Bharati College,SARASWATI SHISHU VIDYALAYA,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",International Flavors & Fragrances
Female,,right,Tamil,Married,divorced,Buddhism,Kanpur,Accounting ,Sri Venkateswara College,GREEN DALE SSS,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Insperity
Male,Female,left,Bengali,Bought Vehicle,divorced,Hindu,Delhi,,Keshav Mahavidyalaya,ST. THOMAS SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",ConocoPhillips
Female,Male,apolitical,Punjabi,Bought Vehicle,single,Sikh,Ahmedabad,Adobe Creative Suite,Satyawati College (Evening),NOBLE ENGLISH SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Kraton
Female,Male,left,Punjabi,Graduated,single,,Kanpur,Mathematics ,University College of Medical Sciences,PHUSPANJALI VIDHALAYA,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Nucor
Male,,right,Bengali,Bought House,single,Christian,Visakhapatnam,C#,Holy Family College of Nursing,ST THOMAS SCHOOL,,PBF Energy
Female,Male,left,Punjabi,Bought House,,Sikh,Mumbai, pallet-stacker,Bhaskaracharya College of Applied Sciences,BLOOM ACADEMY,,United Natural Foods
Male,Female,apolitical,Punjabi,New Job,married,Hindu,Lucknow, Ableton Live Suite,Sri Aurobindo College (Evening),GOOD STAR ENG SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Colfax
Male,,left,English,Graduated,single,,Mumbai, pallet-stacker,Shyam Lal College (Evening),"MODEL ENGLISH HOUSE,RESHI","Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Knights of Columbus
Female,Male,left,Punjabi,,committed,,Hyderabad,Accounting ,Aditi Mahavidyalaya,PARADISE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",NextEra Energy
,,left,Hindi,Bought Vehicle,married,Christian,Delhi, operating a PoS,Rajdhani College,EBENEZER ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Exelon
Male,Female,,Bengali,Bought House,single,Atheist,Lucknow, Stethoscope Usage,Shyam Lal College (Evening),GRACE ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Express
Female,,left,Hindi,Graduated,live-in,Buddhism,Hyderabad, Crystallization ,P.G.D.A.V. College (Evening),GRACE ENGLISH SCHOOL,,ITT
Male,,,Bengali,Bought Vehicle,,Sikh,Visakhapatnam, ERP systems,Shaheed Rajguru College of Applied Sciences for Women,MOUNT OLIVES ACADEMY,The only place you find success before work is in the dictionary. May V Smith,TEGNA
Female,Male,,Hindi,Bought Vehicle,divorced,Hindu,Chennai, Ableton Live Suite,Dyal Singh College,NEW LIGHT ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,MetLife
Male,,left,English,Bought House,,,Ahmedabad, Scala,Ram Lal Anand College,HIMALAYAN ACADEMY LUNGCHOK,The only place you find success before work is in the dictionary. May V Smith,Navistar International
Female,,left,Hindi,New Job,single,Sikh,Jaipur, Google Analytics,Shaheed Bhagat Singh College,EVERGREEN ENGLISH SCHOOL,,Allison Transmission Holdings
Female,Male,,Punjabi,New Job,committed,Sikh,Chennai, Scala,Delhi College of Arts & Commerce,TRINITY SCHOOL SRIBADAM,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Sherwin-Williams
Male,Female,left,Tamil,,single,Jainism,Delhi,R,Holy Family College of Nursing,MOUNT CARMEL SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Booz Allen Hamilton
,Male,left,Hindi,Married,married,,Ahmedabad,SEM Marketing,Ram Lal Anand College,GRACE ENGLISH SCHOOL,,Arista Networks
Male,Female,left,Tamil,New Job,complicated,Christian,Chennai,Adobe Creative Suite,Hindu College,SEVEN HILLS SCHOOL,,Hilton Worldwide Holdings
Female,Male,,English,Bought Vehicle,single,Atheist,Hyderabad, operating a PoS,All India Institute of Ayurveda,EBENEZER ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Gannett
Female,Male,right,Bengali,Graduated,divorced,Hindu,Delhi, Google Analytics,Shri Ram College of Commerce,LITTLE SCHOLRS ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,NCI Building Systems
,,right,English,,,Sikh,Delhi, operating a PoS,Vallabhbhai Patel Chest Institute,SUN RISE ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Helmerich & Payne
Male,,apolitical,English,Married,divorced,Sikh,Ahmedabad,SEM Marketing,Atma Ram Sanatan Dharma College,PRASHANT VIDYA MANDIR SS(PVT),"Hope never abandons you, you abandon it. George Weinberg",Select Medical Holdings
,Female,left,Hindi,New Job,single,Hindu,Mumbai, pallet-stacker,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),AGAM SINGH ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Antero Resources
Female,Male,,English,Graduated,divorced,Hindu,Delhi, pallet-stacker,Janki Devi Memorial College,EDEN GARDEN SCHOOL (P),,TIAA
Female,Male,right,Hindi,Graduated,,Jainism,Bangalore, Stethoscope Usage,Hindu College,CHILDREN PREPARATORY (PVT,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,EOG Resources
,,left,Punjabi,Married,divorced,,Kanpur, bookkeeping,Zakir Husain Delhi College,ANTASHKARAN CHILD ACHADAMY,,Element Solutions
Female,Male,left,Tamil,New Job,,Buddhism,Chennai,Mathematics ,Maharaja Agarsen College,ST. JOSEPHS,The only place you find success before work is in the dictionary. May V Smith,Yum Brands
,,apolitical,Tamil,,complicated,Christian,Lucknow,Accounting ,Ramanujan College,RADIANT STARS ACADEMY,,GNC Holdings
Female,Male,left,English,Bought Vehicle,divorced,Buddhism,Delhi, Google Search Console Operator,IIT Bombay,KYI-DE-KHANG SEC.SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Leidos Holdings
,,left,English,New Job,single,Atheist,Nagpur, operating a PoS,Dyal Singh College,WESTERN MODERN SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Ashland Global Holdings
Male,Female,,,Married,live-in,Hindu,Delhi, ERP systems,Institute of Human Behaviour & Allied Sciences,MARIGOLD PRIVATE SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",WestRock
Male,Female,right,Hindi,Bought House,committed,Hindu,Nagpur, operating a PoS,College of Art,GREEN FIELD JUNIOR HIGH SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",McDonald's
Male,Female,apolitical,English,Bought Vehicle,single,,Bangalore,Java,G.B. Pant Hospital,ST.TERESAS SCHOOL,,IBM
,Female,right,English,Bought Vehicle,married,Hindu,Surat, bookkeeping,Indira Gandhi Institute of Physical Education & Sports Sciences,HIMALAYAN SARASWATI VIDYALAYA,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Tractor Supply
Female,Male,apolitical,,Bought House,live-in,Sikh,Pune,Frequency analysis,University College of Medical Sciences,"MT,PANDIM ACADEMY","Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Vista Outdoor
Female,,,,,complicated,Jainism,Jaipur,C#,College of Nursing at Army Hospital (R&R),ST.JOSEPH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Comfort Systems USA
Female,Male,,,Bought House,,Hindu,Kanpur, C++,Deen Dayal Upadhyaya College,BLOOMING BUDS ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",TrueBlue
