,0,1,2,3,4,5,6,7,8,9,10,11,12,username
235,,Male,left,Hindi,Married,divorced,Atheist,Kanpur, Scala,IIIT Delhi,SARASWATI SISHU VIDYALA,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Meritage Homes,kritika.chhabra.50
236,Male,Female,right,Hindi,New Job,live-in,Hindu,Pune,R,Gargi College,NAMCHI PUBLIC SCHOOL,,SunTrust Banks,sai.santosh21099
237,,,right,Tamil,Graduated,divorced,Christian,Kolkata, Crystallization ,Deen Dayal Upadhyaya College,SARASWATI VIDYA NIKETAN,,KBR,100004671060626
238,Male,Female,,Bengali,Graduated,single,Hindu,Kolkata,operating a road roller,Shaheed Rajguru College of Applied Sciences for Women,GYAN KUNJA (PVT),"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Archer Daniels Midland,amala.manoj.3
239,Female,,apolitical,Tamil,Graduated,single,Atheist,Visakhapatnam, Stethoscope Usage,Shyam Lal College,DEFFODILS ACADEMY,,Anadarko Petroleum,100008259793660
240,Male,Female,right,Hindi,New Job,married,Sikh,,operating a road roller,Hindu College,LITTLE ANGELS ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Central Garden & Pet,TheGroomingStudioo/
241,Female,Male,apolitical,,Graduated,married,Buddhism,Nagpur,SEM Marketing,Lady Irwin College,RADIANT STARS ACADEMY,,Markel,bhav.deep.9
242,Male,Female,left,Punjabi,Bought House,committed,Sikh,Ahmedabad, forklifting,Maulana Azad Medical College,JUVENTUS ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,GoDaddy,gauravgautam489
243,Male,Female,right,Hindi,,married,,Ahmedabad,C#,IIT Mandi,BAHAI SCHOOL (PVT),"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Woodward,samarth.singhal.180
244,Female,Male,left,Hindi,Bought Vehicle,committed,,Ahmedabad, Crystallization ,Shyama Prasad Mukherji College for Women,SA-VELLIE ROW,,McKesson,rohan.dhariwal.773
245,Female,,right,Tamil,Graduated,,Hindu,Kolkata,Mathematics ,School of Rehabilitation Sciences,CANARY BIRD ACADEMY,,Laureate Education,sandeep.khatri.311
246,Female,Male,right,Hindi,Graduated,married,Christian,Surat,SEM Marketing,Hindu College,TENDER BUDS PRIVATE SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Express,sood.bhavya
247,Male,Female,right,Bengali,Graduated,live-in,,Chennai,SEM Marketing,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,SWARSWATI BAL VIDHALAYA,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,ADT,leena.abraham.50
248,Female,Male,right,Punjabi,Graduated,married,Buddhism,Mumbai, ERP systems,Maulana Azad Medical College,DAUGHTER OF THE CROSS CONVENT SCHOOL,,Synchrony Financial,mohit.lohan.374
249,Female,Male,apolitical,English,Bought Vehicle,married,Buddhism,Bangalore, Google Analytics,Shaheed Sukhdev College of Business Studies,SUNSHINE ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Selective Insurance Group,meeha.tewari
250,Female,Female,left,Hindi,Married,married,Jainism,Pune, operating a PoS,Hans Raj College,ETERNAL ENGLISH SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",CommScope Holding,100024596025441
251,Female,Male,right,English,Bought Vehicle,committed,Christian,Delhi, pallet-stacker,Deshbandhu College(Morning),ROSHAN MEMORIAL ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Bristol-Myers Squibb,shivam.grover.12327
252,,Other,apolitical,Punjabi,Bought House,married,Jainism,Delhi,R,Ahilya Bai College of Nursing,MOUNT PANDIM PRESTINE ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Vulcan Materials,oreen.peter
253,Female,Male,,Hindi,Bought House,divorced,Atheist,Delhi,C#,IIIT Delhi,SUN RISE ACADEMY,,CSX,100017318383815
254,,,right,Bengali,,single,Buddhism,Hyderabad,Frequency analysis,Maulana Azad Institute of Dental Sciences,VINEYARD PRIVATE SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Superior Energy Services,nirav.diwan.16
255,Male,Female,left,Bengali,Bought Vehicle,divorced,Christian,Bangalore,Java,Lady Irwin College,ANSHU ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Progressive,mahima.gugliani
256,,Male,,,,,Atheist,Nagpur,Frequency analysis,P.G.D.A.V. College,SHARON VALLEY SCHOOL,,3M,rishab.kohli.75
257,,,,Hindi,Bought House,divorced,Muslim,Delhi, ERP systems,Deshbandhu College(Morning),RAMAN HIDDEN VALLEY ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",DaVita,100003509507158
258,Male,Female,apolitical,Punjabi,Graduated,single,Buddhism,Delhi, Crystallization ,Shyam Lal College (Evening),HILLS CROWN ENGLISH SCHOOL,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",WestRock,100006888665944
259,Female,Male,right,Hindi,Graduated,live-in,,Surat,Accounting ,Maharshi Valmiki College of Education,VIDHYA SAGAR ACADEMY LEGSHIP,,Fidelity National Information Services,ZlatanAsh
260,Female,Male,apolitical,English,Married,single,Jainism,Delhi, Crystallization ,P.G.D.A.V. College,ST. JOSHEP SS,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",EchoStar,kartikeya.verma.1
261,Female,Male,right,Punjabi,Married,single,Sikh,Lucknow, Google Analytics,P.G.D.A.V. College,DOLPHIN ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,AMC Networks,100021842122063
262,Male,Female,,English,Married,married,Hindu,Lucknow,Mathematics ,Sri Aurobindo College,SARASWATI VIDYALAYA KYONGSHA,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",ArcBest,simbethebest
263,Female,Male,right,Punjabi,Married,divorced,Buddhism,Kanpur, Ableton Live Suite,Florence Nightingale College of Nursing,NEW GARDEN BDG. SCHOOL,,AbbVie,yash.malik.507
264,Male,Female,,English,Graduated,married,Atheist,Mumbai, pallet-stacker,Aryabhatta College(Formally Ram Lal Anand College-Evg.),WISDOM ACADEMY SRIBADAM,,Jabil,100009441293664
265,Male,Female,left,Hindi,,single,Buddhism,Nagpur,Adobe Creative Suite,St. Stephen's College,SARASWATI SISHU VIDYALAYA,,Lowe's,100020551924086
266,,Female,apolitical,Hindi,Bought Vehicle,live-in,Sikh,Delhi,SEM Marketing,Bhim Rao Ambedkar College,RADIANT ACADEMY SCHOOL,,Liberty Oilfield Services,allen.jones.1428921
267,Male,Female,left,Hindi,Bought House,committed,Hindu,Visakhapatnam,R,University College of Medical Sciences,KHATEK PEMA CHOLING MONASTIC SCHOOL,,J.M. Smucker,palak.kapai
268,Male,Female,left,English,New Job,married,Hindu,Mumbai,Frequency analysis,Indraprastha College for Women,ANNES HOUSE NURSUARY SCHOOL,,Cadence Design Systems,varnica.gupta.735
269,Female,Male,left,Hindi,Bought House,live-in,Muslim,, Scala,Sri Venkateswara College,GREENFINCH SCHOOL,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Aflac,Prince.Gautam101
270,Female,Male,right,English,Graduated,married,Jainism,Hyderabad, pallet-stacker,IIIT Delhi,ST THOMAS SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Booz Allen Hamilton,100029436489327
271,Female,Male,right,,,divorced,,Bangalore,Frequency analysis,Mata Sundri College for Women,RADIANT ACADEMY SCHOOL,,Greif,kinshu.kumar.18
272,Female,,right,,Graduated,live-in,Sikh,Kolkata, C++,Sri Venkateswara College,SYARI MODEL SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Mondelez International,anant3110
273,Male,Female,,English,Married,divorced,Muslim,Mumbai,Mathematics ,Ahilya Bai College of Nursing,ST.PAUL JHS,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",EnLink Midstream,dennis.saji.5
274,Female,Female,apolitical,Hindi,Graduated,live-in,Sikh,Lucknow, Crystallization ,IIT Bombay,GREEN HILL ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Fluor,anushka98rajesh
275,Female,Male,right,Hindi,New Job,divorced,Jainism,Lucknow, Google Search Console Operator,IIT Bombay,SA-VELLIE ROW,,Norfolk Southern,purnima.pahuja.3
276,Male,,left,English,Bought House,,,Mumbai,SEM Marketing,Ayurvedic & Unani Tibia College,TOUCH WOOD ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,NextEra Energy,abhinav.vadhera
277,Male,Female,left,Hindi,Bought House,live-in,Atheist,Pune, Scala,Zakir Husain Post Graduate Evening College,SARASWATI VIDYA NIKETAN,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",NuStar Energy,pavni.aggarwal.31
278,Male,,left,English,Married,single,Muslim,Lucknow, Ableton Live Suite,Sri Aurobindo College,ANNES HOUSE NUSERY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Timken,chgjain
279,Male,Female,apolitical,Tamil,Graduated,single,Jainism,Kolkata,operating a road roller,Shyam Lal College (Evening),PRASHANT VIDYA MANDIR SS(PVT),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Selective Insurance Group,himangi.verma.7
280,Male,Female,apolitical,Punjabi,New Job,complicated,,, Crystallization ,Bhagini Nivedita College,SAIPARTI VIDYA MANDIR,,Service Corp. International,shubhankar.poundrik
281,,Female,right,English,Married,live-in,Sikh,Pune, Stethoscope Usage,Shri Ram College of Commerce,ROSHAN MEMORIAL ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,SM Energy,hanny.samaria.1
282,Male,Female,,Bengali,,live-in,,Mumbai, Ableton Live Suite,Maulana Azad Medical College,LIFE VISION ACADEMY,The only place you find success before work is in the dictionary. May V Smith,Macy's,parina.chadha
283,,Female,right,Bengali,Graduated,complicated,Atheist,Delhi, pallet-stacker,Sri Aurobindo College (Evening),SOUTH POINT ACADEMY,,CF Industries Holdings,mhkgpta36
284,Male,Female,right,English,Bought House,live-in,Hindu,Delhi,Adobe Creative Suite,Sri Venkateswara College,BLOOMING BUDS ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Affiliated Managers Group,100003302077349
285,Female,Male,right,Hindi,New Job,divorced,Hindu,Mumbai,Java,Daulat Ram College,MANGAN PUBLIC SCHOOL,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,AMN Healthcare Services,khyati.tuli.xo
286,Female,Male,apolitical,Hindi,New Job,single,Jainism,Ahmedabad, CRMs,Ahilya Bai College of Nursing,GRACE ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,First American Financial,parshva.jain.96
287,Male,Female,apolitical,Bengali,Married,single,Christian,Nagpur,Accounting ,Indraprastha College for Women,SARASWATI VIDYA NIKETAN,,Becton Dickinson,cosmosjmc/
288,Male,Female,left,English,Graduated,single,Jainism,Surat, Scala,IIT Kanpur,TRUE LIGHT ACADEMY,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Exxon Mobil,aaron.george.sage.of.six.paths
289,Male,Female,,Hindi,,complicated,Muslim,Kanpur, CRMs,Sri Guru Tegh Bahadur Khalsa College,ST MARRYS CONVENT,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Louisiana-Pacific,nikhil.thomas.94402
290,Female,Male,right,English,New Job,divorced,,Pune, forklifting,Shaheed Bhagat Singh College,SARASWATI SISHU VIDYALAYA,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Ingredion,ishaan.sahni.56
291,Male,Female,,Hindi,Bought House,single,Atheist,Surat, CRMs,IIT Delhi,SEVEN HILLS SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Watsco,jayesh.sinha.965
292,Female,Male,apolitical,Hindi,Graduated,single,Sikh,Hyderabad, Ableton Live Suite,Sri Guru Gobind Singh College of Commerce,SIGALILA ACADEMY,,FirstEnergy,shivaansh.cairae
293,Female,Male,left,Bengali,New Job,committed,Sikh,Chennai,,Holy Family College of Nursing,MODERN ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Flowserve,hrithik.sharma.5264
294,,Other,,Hindi,Bought House,divorced,Buddhism,Ahmedabad,SEM Marketing,Acharya Narendra Dev College,"MT,PANDIM ACADEMY",Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Cardinal Health,100006723948855
295,Male,Female,apolitical,Punjabi,Bought House,single,Hindu,Mumbai, C++,Bhagini Nivedita College,SYARI MODEL SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Dentsply Sirona,nikhil.kohli.376
296,Male,Female,,Bengali,Married,complicated,Jainism,Delhi, Google Analytics,Shri Ram College of Commerce,RISING STAR (PVT),,Brookdale Senior Living,gayatrichauhan15
297,Male,,left,Hindi,Bought Vehicle,complicated,Buddhism,, Ableton Live Suite,Jesus & Mary College,DEFFODILS ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Carlisle,aryanFCB
298,Female,Male,right,Hindi,Bought Vehicle,single,Muslim,,Frequency analysis,Shaheed Rajguru College of Applied Sciences for Women,LORETO CONVENT SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",G-III Apparel Group,tesa.zacharias
299,Female,Male,right,English,Bought Vehicle,,Christian,Delhi,Accounting ,Shaheed Bhagat Singh College,"BAHAI SCHOOL, SARAMSA",,Edison International,leepika.muthu.1
300,Female,Male,,Hindi,Bought Vehicle,divorced,Buddhism,,,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),GREENVALE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Comcast,tesa.zacharias.1
301,Male,Female,right,English,Bought House,divorced,Christian,Jaipur,SEM Marketing,Rajkumari Amrit Kaur College of Nursing,MANJUSRI PUBLIC SCHOOL,,Entergy,vishal.samal.90
302,Male,Female,left,Punjabi,Married,married,Buddhism,,C#,Janki Devi Memorial College,MARIGOLD NURSERY SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Old Republic International,sahilartfusion
303,,Female,apolitical,Bengali,,married,Hindu,Surat,Accounting ,Maharshi Valmiki College of Education,INDRAKIL SARASWATI VIDHALAYA,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,NuStar Energy,arav.malik.587
304,Female,Male,apolitical,English,,committed,Hindu,Chennai, Scala,Sri Venkateswara College,MT.CARMEL ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Avery Dennison,sarthak.bhagat.92
305,Male,Female,left,Punjabi,New Job,committed,,Lucknow, forklifting,College of Nursing at Army Hospital (R&R),AGAM SINGH ACADEMY,,Citizens Financial Group,arjun.chawla.96
306,Female,Male,right,Hindi,Bought Vehicle,committed,,,operating a road roller,Kasturba Hospital,MOUNT ZION KIDZEE,,Mondelez International,muskan.lohan
307,Female,Male,apolitical,Punjabi,Bought House,single,,Delhi,operating a road roller,Swami Shraddhanand College,NOBLE ENGLISH SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Johnson & Johnson,100013473167007
308,Male,Female,right,Hindi,New Job,single,Muslim,Chennai, C++,College of Vocational Studies,MAYAL LYANG ACADEMY,,Ameren,jesica.kuruvilla
309,Male,Female,apolitical,Tamil,Married,single,Atheist,Lucknow,Adobe Creative Suite,National Institute of Health & Family Welfare,RISING NURSERY ACADEMY (PVT),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Kirby,ThitikshaAnna
310,Male,Female,left,Hindi,Married,,Muslim,Delhi, Google Search Console Operator,Zakir Husain Delhi College,MODEL ENGLISH SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Lowe's,chris.tomy.54
311,Female,Male,left,Hindi,Married,live-in,Hindu,Visakhapatnam,C#,IIT Kanpur,ST. THOMAS SCHOOL,"Hope never abandons you, you abandon it. George Weinberg",Kansas City Southern,neelima.02
312,Female,Male,,Tamil,,committed,Jainism,, Scala,Netaji Subhash Institute of Technology,RAINBOW ACADEMY (PVT),It took me a long time not to judge myself through someone elses eyes. Sally Field,Brookdale Senior Living,calmin.lolo
313,Male,Female,,Tamil,Bought House,single,Hindu,Lucknow, forklifting,Ahilya Bai College of Nursing,BAL JYOTI ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Avis Budget Group,sonali.supriya.739
314,Female,Male,apolitical,English,Bought Vehicle,divorced,Hindu,Kolkata,R,Maharaja Agarsen College,HILL BUDS ACADEMY,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Knight-Swift Transportation Holdings,melroy.gomes
315,Male,Female,left,Punjabi,Bought House,single,,Delhi,R,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),HIMALAYAN RISING ACADEMY,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Thermo Fisher Scientific,sonali.swain.948
316,Male,Female,apolitical,English,,,,Ahmedabad,Adobe Creative Suite,Jesus & Mary College,AMBIKA DAHAL MEM. SCHOOL (PVT),"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing. George Bernard Shaw",Juniper Networks,Shubh.m28
317,Male,Female,left,,Married,single,Buddhism,Kolkata,operating a road roller,Bharati College,CANARY BIRD ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Silgan Holdings,100017424158038
318,,Other,apolitical,,New Job,divorced,Hindu,Surat, bookkeeping,Nehru Homeopathic Medical College & Hospital,HIMALAYAN SARASWATI VIDYALAYA,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Gartner,parth.piplani.33
319,Male,Female,left,Punjabi,New Job,married,Jainism,Hyderabad, pallet-stacker,Janki Devi Memorial College,SARASWATI VIDYA NIKETAN,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",CA,shaney.waris.5
320,Female,Male,,Bengali,Bought House,single,Hindu,Delhi,Accounting ,Vivekananda College,SARASWATI SISHU NIKETAN,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Expedia Group,bhumika.sachdeva05
321,,Male,apolitical,Tamil,,committed,Buddhism,Lucknow,SEM Marketing,College of Vocational Studies,LELIUM ACADEMY SCHOOL,,Zions Bancorp.,kartik.agarwal.9275
322,,Male,,,,divorced,Jainism,Kanpur, CRMs,Atma Ram Sanatan Dharma College,LITTLE FLOWER NURSERY SCHOOL,,Discovery,100027806822320
323,,Female,left,Hindi,Graduated,married,Hindu,Mumbai,R,Sri Guru Nanak Dev Khalsa College,NEW VISION ACADEMY,,Mattel,bhuvan.bhandari.986
324,,,left,Bengali,New Job,divorced,Atheist,Pune, Google Analytics,Delhi Institute of Pharmaceutical Sciences and Research,KALEZ VALEY ENGLISH SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Marriott International,mihir.goyal.7
325,Male,Female,left,English,New Job,live-in,Atheist,Mumbai, CRMs,Janki Devi Memorial College,EVERSHINE ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Martin Marietta Materials,harshbandhey
326,Male,Female,right,English,,divorced,,Jaipur, Ableton Live Suite,Sri Guru Gobind Singh College of Commerce,WOODSTOCK SCHOOL SOMBAREY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Walt Disney,rashie.grover
327,,Female,right,Punjabi,Graduated,committed,Hindu,Hyderabad, Ableton Live Suite,Lady Shri Ram College for Women,MANJUSHREE ENGLISH SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,ServiceNow,nishu.sehfal
328,Female,Male,apolitical,English,Bought Vehicle,,,Pune,Mathematics ,IIT Bombay,ST MARY SCHOOL,,Cypress Semiconductor,annmaria.sagi.3
329,Female,Male,right,,Bought House,complicated,Christian,Visakhapatnam, Google Search Console Operator,Bharati College,KUSH HANG MEMORIAL ENGLISH SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Avaya Holdings,rachzzzzzzzzzz
330,,Male,right,Hindi,Bought House,complicated,,Kanpur,Mathematics ,Moti Lal Nehru College,KUSH HANG MEMORIAL ENGLISH SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Reliance Steel & Aluminum,anshika.bansal.167527
331,Male,,right,English,Married,single,Sikh,, forklifting,Indira Gandhi Institute of Physical Education & Sports Sciences,BETHANY SCHOOL,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,HNI,alvin.shaji.9
332,Female,,left,Tamil,Graduated,single,Muslim,,,Holy Family College of Nursing,PEMA SAMPHEL ACADEMY,,Archer Daniels Midland,soumyadeep.paul.12345
333,Male,Female,,Punjabi,Graduated,single,Atheist,Visakhapatnam,,Keshav Mahavidyalaya,ROSHAN MEMORIAL ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Concho Resources,adityakhanna1999
334,Male,Female,apolitical,Tamil,Bought House,complicated,Hindu,Bangalore,operating a road roller,St. Stephen's College,SAI GURUKUL ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Lennox International,vidit.jain.127
335,Male,Female,left,English,New Job,committed,Jainism,Nagpur,C#,IIT Bombay,SIKKIM HIMALAYAN ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Jacobs Engineering Group,shubham.malhotra.1023
336,Female,Male,right,,Graduated,committed,Atheist,Surat, Scala,Kasturba Hospital,LITTLE STARS ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Resolute Forest Products,snigdha.jose
337,Male,Female,,Punjabi,Married,single,Jainism,Mumbai, operating a PoS,Hindu College,SKYLARK ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Cummins,varnika.kairon
338,Female,,apolitical,Punjabi,Graduated,complicated,Sikh,Delhi,Mathematics ,University College of Medical Sciences,KING GEORGE ACADEMY,,Kohl's,ankur.rangi
339,,,,Hindi,,divorced,Buddhism,Delhi, pallet-stacker,Bhim Rao Ambedkar College,NORTHWAY ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,AbbVie,100021867502828
340,Female,Male,,Hindi,Bought Vehicle,,Buddhism,Kolkata, C++,G.B. Pant Hospital,"LITTLE ANGEL ACADEMY, PIPALAY",I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Adobe,ForGodandOfGod
341,Female,Male,,Hindi,Graduated,single,Sikh,Nagpur,C#,G.B. Pant Hospital,KALEZ VALEY ENGLISH SCHOOL,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Worldpay,calvin.anthony.372
342,Male,Female,left,Hindi,Bought House,married,Hindu,Kanpur, forklifting,All India Institute of Ayurveda,STERLINE ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",Iron Mountain,sprsh99
343,Male,Female,right,Hindi,Bought Vehicle,committed,Buddhism,Surat, ERP systems,Maitreyi College for Women,TENDER BUDS PRIVATE SCHOOL,,Kirby,dhruv.bobal.79
344,Female,Male,left,Tamil,Married,,Hindu,Hyderabad, Crystallization ,Rajkumari Amrit Kaur College of Nursing,PRASHANTI VIDYA GIRI,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,AutoZone,100010337056876
345,Female,Male,right,Hindi,New Job,single,Hindu,Lucknow, bookkeeping,Shri Ram College of Commerce,ST. THOMAS SCHOOL,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Sinclair Broadcast Group,tejal.mahindru
346,Male,,left,,,,Muslim,Chennai, Crystallization ,IIT Kanpur,NORTH POINT SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Eversource Energy,aayush.baghel.3
347,Male,Female,left,Punjabi,New Job,committed,Atheist,Nagpur, C++,Shaheed Bhagat Singh College (Evening),SUNRISE MODEL,,Bio-Rad Laboratories,priyanshi.bhardwaj.7
348,Female,,right,Bengali,Married,,Jainism,Delhi, C++,Durga Bai Deshmukh College of Special Edu.(VI),MOUNT CARMEL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",JELD-WEN Holding,ishita.dua1
349,Male,Female,,English,Married,single,Atheist,Visakhapatnam,Accounting ,Satyawati College (Evening),KHATEK PEMA CHOLING MONASTIC SCHOOL,,Macy's,joel.jerry3
350,,Male,left,Punjabi,Bought Vehicle,complicated,Christian,Chennai, Crystallization ,IIIT Delhi,KID FOUNDATION ENGLISH SCHOOL,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Paccar,100009375289848
351,,Other,right,Punjabi,,divorced,Sikh,Delhi, Google Analytics,,ST JOHN ENGLISH SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Autodesk,simran.baxla.5
352,Female,,right,Tamil,Bought Vehicle,,,Chennai, Scala,Deen Dayal Upadhyaya College,TENDER BUDS ACADEMY,It took me a long time not to judge myself through someone elses eyes. Sally Field,Werner Enterprises,100003190676893
353,Male,Female,left,,,complicated,Muslim,Jaipur, Scala,Nehru Homeopathic Medical College & Hospital,IDEAL NURSURY SCHOOL,,Sanmina,himanshu.karwal.9
